206	0.000000
207	0.000000
208	0.000000
209	0.000000
210	0.000000
211	0.000000
212	2.000000
213	0.000000
214	0.000000
215	-2.000000
216	-2.000000
217	0.000000
218	2.000000
219	2.000000
220	0.000000
221	0.000000
222	-2.000000
223	0.000000
224	0.000000
225	0.000000
226	0.000000
227	0.000000
228	0.000000
229	-2.000000
230	0.000000
231	-2.000000
232	0.000000
233	-2.000000
234	2.000000
235	0.000000
236	-2.000000
237	2.000000
238	2.000000
239	0.000000
240	-2.000000
241	-2.000000
242	0.000000
243	0.000000
244	0.000000
245	2.000000
246	0.000000
247	-2.000000
248	2.000000
249	0.000000
250	0.000000
251	0.000000
252	0.000000
253	-2.000000
254	-2.000000
255	-2.000000
256	2.000000
257	0.000000
258	0.000000
259	-2.000000
260	0.000000
261	0.000000
262	0.000000
263	-2.000000
264	-2.000000
265	2.000000
266	0.000000
267	2.000000
268	0.000000
269	-2.000000
270	-2.000000
271	2.000000
272	0.000000
273	0.000000
274	-2.000000
275	-2.000000
276	0.000000
277	0.000000
278	-2.000000
279	0.000000
280	-2.000000
281	2.000000
282	2.000000
283	0.000000
284	2.000000
285	2.000000
286	-2.000000
287	-2.000000
288	0.000000
289	0.000000
290	-2.000000
291	-2.000000
292	0.000000
293	2.000000
294	-2.000000
295	-2.000000
296	-2.000000
297	0.000000
298	-2.000000
299	-2.000000
300	-2.000000
301	0.000000
302	0.000000
303	-2.000000
304	-2.000000
305	2.000000
306	-2.000000
307	-2.000000
308	-2.000000
309	0.000000
310	0.000000
311	2.000000
312	0.000000
313	-2.000000
314	-2.000000
315	0.000000
316	2.000000
317	2.000000
318	0.000000
319	2.000000
320	-2.000000
321	0.000000
322	-2.000000
323	0.000000
324	-2.000000
325	2.000000
326	2.000000
327	0.000000
328	0.000000
329	0.000000
330	0.000000
331	2.000000
332	0.000000
333	0.000000
334	0.000000
335	0.000000
336	-2.000000
337	0.000000
338	0.000000
339	0.000000
340	0.000000
341	0.000000
342	0.000000
343	-2.000000
344	2.000000
345	0.000000
346	0.000000
347	-2.000000
348	-2.000000
349	2.000000
350	0.000000
351	0.000000
352	2.000000
353	-2.000000
354	0.000000
355	0.000000
356	2.000000
357	-2.000000
358	-2.000000
359	-2.000000
360	2.000000
361	0.000000
362	0.000000
363	2.000000
364	0.000000
365	0.000000
366	-2.000000
367	-2.000000
368	-2.000000
369	0.000000
370	-2.000000
371	2.000000
372	-2.000000
373	-2.000000
374	0.000000
375	0.000000
376	2.000000
377	0.000000
378	-2.000000
379	-2.000000
380	2.000000
381	-2.000000
382	-2.000000
383	-2.000000
384	-2.000000
385	0.000000
386	-2.000000
387	0.000000
388	2.000000
389	0.000000
390	-2.000000
391	2.000000
392	2.000000
393	-2.000000
394	0.000000
395	-2.000000
396	-2.000000
397	0.000000
398	0.000000
399	2.000000
400	2.000000
401	2.000000
402	-2.000000
403	-2.000000
404	0.000000
405	-2.000000
406	2.000000
407	-2.000000
408	2.000000
409	0.000000
410	-2.000000
411	0.000000
412	-2.000000
413	2.000000
414	0.000000
415	0.000000
416	0.000000
417	-2.000000
418	0.000000
419	-2.000000
420	-2.000000
421	-2.000000
422	-2.000000
423	-2.000000
424	0.000000
425	0.000000
426	0.000000
427	-2.000000
428	-2.000000
429	0.000000
430	2.000000
431	0.000000
432	2.000000
433	0.000000
434	-2.000000
435	-2.000000
436	-2.000000
437	-2.000000
438	0.000000
439	-2.000000
440	-2.000000
441	2.000000
442	-2.000000
443	2.000000
444	0.000000
445	2.000000
446	0.000000
447	2.000000
448	0.000000
449	0.000000
450	-2.000000
451	-2.000000
452	-2.000000
453	0.000000
454	-2.000000
455	-2.000000
456	0.000000
457	2.000000
458	2.000000
459	-2.000000
460	0.000000
461	-2.000000
462	0.000000
463	-2.000000
464	2.000000
465	-2.000000
466	0.000000
467	0.000000
468	0.000000
469	-2.000000
470	0.000000
471	0.000000
472	-2.000000
473	-2.000000
474	-2.000000
475	-2.000000
476	2.000000
477	-2.000000
478	-2.000000
479	-2.000000
480	-2.000000
481	-2.000000
482	-2.000000
483	-2.000000
484	0.000000
485	-2.000000
486	0.000000
487	2.000000
488	0.000000
489	0.000000
490	2.000000
491	-2.000000
492	0.000000
493	-2.000000
494	2.000000
495	0.000000
496	2.000000
497	0.000000
498	-2.000000
499	2.000000
500	-2.000000
501	-2.000000
502	-2.000000
503	-2.000000
504	-2.000000
505	0.000000
506	-2.000000
507	-2.000000
508	2.000000
509	-2.000000
510	0.000000
511	2.000000
512	2.000000
513	0.000000
514	-2.000000
515	-2.000000
516	-2.000000
517	2.000000
518	0.000000
519	2.000000
520	-2.000000
521	2.000000
522	0.000000
523	-2.000000
524	0.000000
525	2.000000
526	-2.000000
527	2.000000
528	0.000000
529	0.000000
530	2.000000
531	0.000000
532	0.000000
533	0.000000
534	0.000000
535	-2.000000
536	2.000000
537	0.000000
538	-2.000000
539	0.000000
540	-2.000000
541	-2.000000
542	2.000000
543	0.000000
544	-2.000000
545	0.000000
546	0.000000
547	-2.000000
548	2.000000
549	-2.000000
550	-2.000000
551	-2.000000
552	0.000000
553	0.000000
554	-2.000000
555	2.000000
556	-2.000000
557	2.000000
558	0.000000
559	-2.000000
560	-2.000000
561	0.000000
562	-2.000000
563	-2.000000
564	0.000000
565	-2.000000
566	2.000000
567	2.000000
568	0.000000
569	-2.000000
570	0.000000
571	-2.000000
572	0.000000
573	2.000000
574	-2.000000
575	0.000000
576	-2.000000
577	0.000000
578	0.000000
579	-2.000000
580	0.000000
581	-2.000000
582	2.000000
583	-2.000000
584	-2.000000
585	2.000000
586	2.000000
587	0.000000
588	0.000000
589	-2.000000
590	0.000000
591	-2.000000
592	-2.000000
593	2.000000
594	-2.000000
595	2.000000
596	2.000000
597	-2.000000
598	2.000000
599	-2.000000
600	2.000000
601	0.000000
602	-2.000000
603	-2.000000
604	-2.000000
605	0.000000
606	-2.000000
607	0.000000
608	0.000000
609	0.000000
610	-2.000000
611	2.000000
612	2.000000
613	-2.000000
614	-2.000000
615	2.000000
616	2.000000
617	-2.000000
618	2.000000
619	0.000000
620	2.000000
621	0.000000
622	2.000000
623	2.000000
624	2.000000
625	2.000000
626	-2.000000
627	2.000000
628	2.000000
629	0.000000
630	-2.000000
631	0.000000
632	-2.000000
633	-2.000000
634	0.000000
635	2.000000
636	-2.000000
637	-2.000000
638	2.000000
639	0.000000
640	2.000000
641	-2.000000
642	0.000000
643	0.000000
644	-2.000000
645	0.000000
646	0.000000
647	-2.000000
648	-2.000000
649	-2.000000
650	0.000000
651	-2.000000
652	2.000000
653	-2.000000
654	-2.000000
655	2.000000
656	0.000000
657	2.000000
658	-2.000000
659	0.000000
660	-2.000000
661	-2.000000
662	-2.000000
663	-2.000000
664	2.000000
665	-2.000000
666	2.000000
667	-2.000000
668	0.000000
669	-2.000000
670	2.000000
671	-2.000000
672	2.000000
673	-2.000000
674	-2.000000
675	0.000000
676	0.000000
677	0.000000
678	-2.000000
679	-2.000000
680	-2.000000
681	-2.000000
682	2.000000
683	-2.000000
684	-2.000000
685	-2.000000
686	-2.000000
687	0.000000
688	-2.000000
689	0.000000
690	-2.000000
691	0.000000
692	0.000000
693	0.000000
694	-2.000000
695	-2.000000
696	2.000000
697	0.000000
698	0.000000
699	-2.000000
700	-2.000000
701	-2.000000
702	0.000000
703	0.000000
704	2.000000
705	-2.000000
706	0.000000
707	-2.000000
708	-2.000000
709	2.000000
710	2.000000
711	0.000000
712	-2.000000
713	0.000000
714	-2.000000
715	-2.000000
716	0.000000
717	-2.000000
718	0.000000
719	0.000000
720	-2.000000
721	0.000000
722	-2.000000
723	2.000000
724	2.000000
725	-2.000000
726	2.000000
727	0.000000
728	2.000000
729	2.000000
730	-2.000000
731	2.000000
732	-2.000000
733	-2.000000
734	-2.000000
735	2.000000
736	-2.000000
737	-2.000000
738	-2.000000
739	0.000000
740	2.000000
741	2.000000
742	2.000000
743	-2.000000
744	-2.000000
745	2.000000
746	-2.000000
747	2.000000
748	-2.000000
749	-2.000000
750	-2.000000
751	-2.000000
752	2.000000
753	2.000000
754	-2.000000
755	-2.000000
756	0.000000
757	-2.000000
758	-2.000000
759	0.000000
760	2.000000
761	0.000000
762	2.000000
763	0.000000
764	2.000000
765	-2.000000
